"taskCount","taskId","userId","time","AOI","X","Y","Z"
3,"15_L-NL0_R-WM0",1504237,"5933","corridor_right","150","-5,958213664697297","24896155154243464"
4,"16_L-NL0_R-WS0",1504237,"4571","corridor_right","150","-19,597392152638367","-35327137335510488"
5,"59_L-WM0_R-NM1",1504237,"3568","corridor_right","1.5e+16","-22,349156038244864","-2451828442914315"
6,"61_L-WM1_R-NL0",1504237,"6414","corridor_left","-150","-19,189813625015397","9391661674905706"
7,"14_L-WS1_R-NM0",1504237,"6597","corridor_left","-150","-21,92805558006375","1233035355608124"
8,"32_L-WS0_R-NL0",1504237,"6606","corridor_left","-150","-17,518353007688514","-12227033789355502"
9,"42_L-EM1_R-EM0",1504237,"6769","corridor_left","-150","-5,018362715601327","-22568139262125328"
10,"04_L-EL1_R-ES0",1504237,"6636","corridor_left","-1.5e+16","5,6367450739618405","4170088117852316"
11,"34_L-WS0_R-NM0",1504237,"5911","corridor_left","-150","-21,286639066197587","-5897590487072588"
12,"49_L-NM0_R-WM1",1504237,"5572","corridor_right","1.5e+16","-13,5081886613156","11296167366226468"
13,"47_L-NL1_R-WM0",1504237,"5975","corridor_left","-1.5e+16","3,6723295025239437","17315348378648424"
14,"52_L-NM1_R-WM0",1504237,"4412","corridor_left","-150","-3,6367129836693692","-1605204619279914"
15,"54_L-NS0_R-WM1",1504237,"6796","corridor_right","1.5e+16","0,19405614935116233","-7093868967497361"
16,"18_L-NL1_R-WS0",1504237,"6109","corridor_left","-1.5e+16","7,999077713414444","-615798882756981"
17,"44_L-ES0_R-EM1",1504237,"6550","corridor_right","1.5e+16","-14,928659466748151","-5140134846867383"
18,"48_L-NM0_R-WL1",1504237,"6275","corridor_right","1.5e+16","-9,301227424588234","13042959553836584"
19,"50_L-NM0_R-WS1",1504237,"6294","corridor_right","1.5e+16","-29,076788880276172","-17544466323151312"
20,"62_L-WM1_R-NM0",1504237,"2813","corridor_left","-1.5e+16","-24,22694808530336","12671572389732108"
0,"L-NL0_R-WS1_in_tr",15101013,"3750","corridor_right","150","-18,451067887710288","2,6920420025356613"
0,"27_L-WL0_R-NS0_tr",15101013,"4502","corridor_left","-150","-1,621438833794656","-10,132485773479939"
0,"09_L-ES0_R-EL1_tr",15101013,"4746","corridor_right","150","-7,468635020827762","-7,071366324372178"
1,"09_L-ES0_R-EL1",15101013,"5096","corridor_right","150","-6,793758951096287","-9,874718921033349"
2,"31_L-WM0_R-NS0",15101013,"5719","corridor_left","-150","-0,8810572630896019","-4,091131416152232"
3,"35_L-WS1_R-NL0",15101013,"5997","corridor_left","-150","9,510077090424247","22,959723557485916"
4,"29_L-WL1_R-NS0",15101013,"5739","corridor_left","-150","0,5337306435563676","-6,875965772344941"
5,"61_L-WM1_R-NL0",15101013,"5815","corridor_left","-150","1,7918530850934928","0,2691750925298493"
6,"19_L-NM0_R-WL0",15101013,"2611","corridor_right","150","3,027342395622135","-8,013249376833521"
7,"38_L-EM0_R-EL1",15101013,"5898","corridor_right","1.5e+16","-8,540702957041255","-7,367169633086974"
8,"45_L-ES1_R-EM0",15101013,"6615","corridor_left","-150","3,758633840072335","-13,269035436153516"
9,"49_L-NM0_R-WM1",15101013,"5467","corridor_right","150","-0,5046464622124205","14,775663787071704"
10,"53_L-NM1_R-WS0",15101013,"5550","corridor_left","-1.5e+16","-3,343971180844619","-2,279961476780457"
11,"42_L-EM1_R-EM0",15101013,"5848","corridor_left","-1.5e+16","0,7300349478458941","-5,08213303221288"
12,"33_L-WS0_R-NL1",15101013,"5025","corridor_right","1.5e+16","4,399017972554724","-4,094113185761898"
13,"14_L-WS1_R-NM0",15101013,"4079","corridor_left","-150","8,160821084611584","16,624228559658512"
14,"55_L-NS1_R-WM0",15101013,"5160","corridor_left","-1.5e+16","-4,239281811572731","-5,189461888587033"
15,"27_L-WL0_R-NS0",15101013,"4445","corridor_left","-150","-6,25072055345295","-12,516982146469495"
16,"43_L-EM1_R-ES0",15101013,"5728","corridor_left","-1.5e+16","-7,0145625914598995","-0,5805525927730173"
17,"39_L-EE0_R-EE1",15101013,"5528","corridor_right","1.5e+16","-8,710892366969603","-16,096548472470374"
18,"46_L-NL0_R-WM1",15101013,"5747","corridor_right","1.5e+16","-2,0333549342468658","8,998797993082322"
19,"26_L-WL0_R-NM0",15101013,"5063","corridor_left","-150","-0,49762459739563525","4,478971075647618"
20,"62_L-WM1_R-NM0",15101013,"5842","corridor_left","-150","-1,354113335105879","5,298080088174213"
0,"L-NL0_R-WS1_in_tr",15374836,"5686","corridor_right","1.5e+16","-19999568165923232","-10148494660538258"
0,"27_L-WL0_R-NS0_tr",15374836,"5189","corridor_right","1.5e+16","-26872221302775920","-2569030980508947"
0,"09_L-ES0_R-EL1_tr",15374836,"5865","corridor_right","1.5e+16","-8487304828558749","-11443176543680664"
1,"26_L-WL0_R-NM0",15374836,"6394","corridor_right","1.5e+16","-1146560379889317","-14465628987486454"
2,"08_L-ES0_R-EL0",15374836,"5351","corridor_left","-1.5e+16","-23475220609597404","-2887541395642546"
3,"54_L-NS0_R-WM1",15374836,"5667","corridor_right","1.5e+16","-7953107390661032","-33795179545894136"
4,"40_L-EM0_R-ES1",15374836,"5347","corridor_right","1.5e+16","-2061824008595968","-22252214296811688"
5,"09_L-ES0_R-EL1",15374836,"4810","corridor_right","150","-10660887849251608","-895422239418393"
6,"36_L-EL0_R-EM1",15374836,"6060","corridor_right","1.5e+16","-13705930844554572","-13163012771666118"
7,"19_L-NM0_R-WL0",15374836,"4569","corridor_right","150","-10025204819887854","-15502699659140784"
8,"04_L-EL1_R-ES0",15374836,"4731","corridor_left","-1.5e+16","-8469242722600995","-1026509755117921"
9,"47_L-NL1_R-WM0",15374836,"5199","corridor_left","-1.5e+16","-4722444872307456","-1689710529289286"
10,"52_L-NM1_R-WM0",15374836,"5072","corridor_left","-1.5e+16","-12692057695320556","-1756671733584588"
11,"58_L-WM0_R-NL1",15374836,"6355","corridor_right","1.5e+16","-1126983313530603","-9894406743302866"
12,"33_L-WS0_R-NL1",15374836,"6059","corridor_right","1.5e+16","-7597344071593525","-11005458797031892"
13,"55_L-NS1_R-WM0",15374836,"6343","corridor_left","-1.5e+16","-1910666038720816","-17651224168900684"
14,"49_L-NM0_R-WM1",15374836,"5580","corridor_right","1.5e+16","-13061743227720186","-11961355505089028"
15,"06_L-EM0_R-EM0",15374836,"5746","corridor_left","-1.5e+16","-14186914110233118","-18950393875846840"
16,"48_L-NM0_R-WL1",15374836,"6519","corridor_right","1.5e+16","-11430040789116860","-4202647938365285"
17,"39_L-EE0_R-EE1",15374836,"5395","corridor_right","1.5e+16","-13158950625235484","-14841681938433696"
18,"29_L-WL1_R-NS0",15374836,"6603","corridor_left","-150","-7568832373477292","-9575486260769616"
19,"12_L-NM0_R-WM0",15374836,"5796","corridor_right","150","-7471427821386094","-20163657205407196"
20,"53_L-NM1_R-WS0",15374836,"6237","corridor_left","-1.5e+16","-11816939279559634","-16882549836142148"
0,"L-NL0_R-WS1_in_tr",15413239,"376","corridor_right","150,00000000000003","-30,182266041702203","-24,10527471847503"
0,"27_L-WL0_R-NS0_tr",15413239,"null","null","null","null","null"
0,"09_L-ES0_R-EL1_tr",15413239,"2957","corridor_right","150,00000000000003","-12,670952056285515","-0,3717228196380802"
1,"47_L-NL1_R-WM0",15413239,"3908","corridor_left","-150,00000000000003","-7,568484447239641","-2,173604719987452"
2,"53_L-NM1_R-WS0",15413239,"4919","corridor_left","-150,00000000000003","-18,924262198786273","-6,052031107799991"
3,"25_L-WM0_R-NM0",15413239,"4936","corridor_left","-150","-10,282647154827579","6,155807471032757"
4,"06_L-EM0_R-EM0",15413239,"4364","corridor_right","150,00000000000003","-12,24896189634535","-28,527634879819274"
5,"37_L-EL1_R-EM0",15413239,"5907","corridor_left","-150","-3,9337093087532224","-24,610839523616306"
6,"49_L-NM0_R-WM1",15413239,"4781","corridor_right","150","-1,4860043175132844","28,22645127555797"
7,"55_L-NS1_R-WM0",15413239,"5622","corridor_left","-150","-5,218039436342558","3,424543287107298"
8,"16_L-NL0_R-WS0",15413239,"5286","corridor_right","149,99999999999997","-12,635848920597311","29,712211452012873"
9,"11_L-ES1_R-EL0",15413239,"5444","corridor_left","-150,00000000000003","-14,713694249531752","-34,48454482729332"
10,"12_L-NM0_R-WM0",15413239,"5016","corridor_right","150","-12,982866120591495","35,84190368426609"
11,"61_L-WM1_R-NL0",15413239,"5602","corridor_left","-150","-14,05788016036895","8,910122786966625"
12,"54_L-NS0_R-WM1",15413239,"6443","corridor_right","150","-0,3293283009832777","12,754953927756283"
13,"27_L-WL0_R-NS0",15413239,"4954","corridor_left","-150","-13,077073184607144","18,711362067430095"
14,"46_L-NL0_R-WM1",15413239,"4964","corridor_right","150","-8,224743115526024","13,822035007317588"
15,"28_L-WL0_R-NS1",15413239,"5742","corridor_right","150,00000000000003","-14,033219403353286","-3,0618432757638487"
16,"35_L-WS1_R-NL0",15413239,"5473","corridor_left","-150","-21,5425932637924","-9,166819147491914"
17,"17_L-NL0_R-WS1",15413239,"6127","corridor_right","150","-11,294482610880138","-9,400719335024696"
18,"07_L-EM0_R-ES0",15413239,"1930","corridor_right","150","-30,777173133194196","-45,4264030386607"
19,"15_L-NL0_R-WM0",15413239,"4222","corridor_right","150","-8,192038278837408","4,785674378424567"
20,"32_L-WS0_R-NL0",15413239,"4419","corridor_left","-150,00000000000003","-7,7544259195423635","-1,028174041207583"
0,"L-NL0_R-WS1_in_tr",15650954,"1274","corridor_right","150","-27045648107059204","-23439108550556584"
0,"27_L-WL0_R-NS0_tr",15650954,"3449","corridor_right","1.5e+16","-30021842470480752","-27450249923892412"
0,"09_L-ES0_R-EL1_tr",15650954,"1193","corridor_right","1.5e+16","-127846770944508","-9317713947069920"
1,"44_L-ES0_R-EM1",15650954,"4121","corridor_right","1.5e+16","-13907723050094248","-1390959734810005"
2,"31_L-WM0_R-NS0",15650954,"4160","corridor_right","1.5e+16","-25938787945494736","-14461919679129906"
3,"16_L-NL0_R-WS0",15650954,"3722","corridor_right","150","-23499108261330596","-6015333230953466"
4,"45_L-ES1_R-EM0",15650954,"3891","corridor_left","-1.5e+16","-29739582875770376","-17736074147795634"
5,"20_L-NM0_R-WS0",15650954,"3278","corridor_right","1.5e+16","-353564187367471","-2310639564843617"
6,"26_L-WL0_R-NM0",15650954,"1729","corridor_right","1.5e+16","-1850251129437095","-21756148177139608"
7,"12_L-NM0_R-WM0",15650954,"3003","corridor_left","-1.5e+16","-19174770350866936","-9405336860096668"
8,"05_L-EM0_R-EL0",15650954,"5247","corridor_left","-1.5e+16","-12875558253192636","-12186196044949212"
9,"38_L-EM0_R-EL1",15650954,"4476","corridor_right","1.5e+16","-11098789100506586","-11369306985403356"
10,"24_L-NS1_R-WL0",15650954,"5530","corridor_left","-150","-2374301968003174","-2415121297475291"
11,"42_L-EM1_R-EM0",15650954,"5480","corridor_left","-1.5e+16","-14887281421250816","-6575242858365286"
12,"30_L-WM0_R-NL0",15650954,"4359","corridor_right","150","-9835763903052588","-8777299932741045"
13,"59_L-WM0_R-NM1",15650954,"4527","corridor_right","1.5e+16","-1264020271211502","-21132351122479832"
14,"01_L-EL0_R-EM0",15650954,"4530","corridor_right","150","-14114865658333954","-199444545867251"
15,"18_L-NL1_R-WS0",15650954,"5293","corridor_left","-1.5e+16","-5424506007901854","-6932505423066402"
16,"58_L-WM0_R-NL1",15650954,"6138","corridor_right","1.5e+16","-8385189017103613","-9485430962554418"
17,"43_L-EM1_R-ES0",15650954,"5720","corridor_left","-1.5e+16","-8747246849593012","-14116666032269478"
18,"17_L-NL0_R-WS1",15650954,"4632","corridor_right","1.5e+16","-23957139226951388","-9956620178364964"
19,"36_L-EL0_R-EM1",15650954,"4661","corridor_right","1.5e+16","-15465186174693636","-15837703529391234"
20,"28_L-WL0_R-NS1",15650954,"4593","corridor_right","1.5e+16","-17955809395531446","-15699901396074508"
0,"L-NL0_R-WS1_in_tr",15876264,"4423","corridor_right","150","-11818636597745524","25116504034301748"
0,"27_L-WL0_R-NS0_tr",15876264,"3042","corridor_left","-150","-61543644182853120","-10922591863107556"
0,"09_L-ES0_R-EL1_tr",15876264,"1106","corridor_right","1.5e+16","-13663423474329648","-9794787377956368"
1,"25_L-WM0_R-NM0",15876264,"5062","corridor_left","-1.5e+16","-23130275476123572","12443149476350292"
2,"28_L-WL0_R-NS1",15876264,"5302","corridor_right","1.5e+16","-41762903528666208","-28816785936637172"
3,"40_L-EM0_R-ES1",15876264,"5425","corridor_right","1.5e+16","-28328482758668076","-11105395425139264"
4,"49_L-NM0_R-WM1",15876264,"5411","corridor_right","150","-2351119054509502","79258133898083120"
5,"45_L-ES1_R-EM0",15876264,"5925","corridor_left","-1.5e+16","-2804641766088719","-18326203066019744"
6,"54_L-NS0_R-WM1",15876264,"6028","corridor_right","1.5e+16","-1898186086877335","-1679336560564"
7,"37_L-EL1_R-EM0",15876264,"5662","corridor_left","-1.5e+16","-12237567128263322","-10680306991860022"
8,"24_L-NS1_R-WL0",15876264,"5515","corridor_left","-150","-16608532634011574","-20968993981513464"
9,"55_L-NS1_R-WM0",15876264,"4595","corridor_left","-150","-15571790310913976","-16843500063932524"
10,"13_L-WS0_R-NM1",15876264,"4711","corridor_right","1.5e+16","-17338319594556792","4889373193462504"
11,"32_L-WS0_R-NL0",15876264,"4775","corridor_left","-150","-8379297800307562","-23692019412560824"
12,"07_L-EM0_R-ES0",15876264,"3877","corridor_left","-1.5e+16","-16324666930005158","25609710725010612"
13,"21_L-NS0_R-WL0",15876264,"4983","corridor_right","1.5e+16","-1901715134917761","-2782609324046815"
14,"38_L-EM0_R-EL1",15876264,"5026","corridor_right","1.5e+16","-1673285975307531","-1012790348621472"
15,"30_L-WM0_R-NL0",15876264,"5679","corridor_left","-150","-123285415792976","-4029050467184536"
16,"51_L-NM1_R-WL0",15876264,"6656","corridor_left","-1.5e+16","-22271500584239464","-2199774327939906"
17,"44_L-ES0_R-EM1",15876264,"6190","corridor_right","1.5e+16","-22499965189537956","-8766682842428565"
18,"34_L-WS0_R-NM0",15876264,"6276","corridor_left","-150","-16607832822226292","-1660193585530768"
19,"50_L-NM0_R-WS1",15876264,"5951","corridor_right","150","-24374324224449276","19835684140830396"
20,"43_L-EM1_R-ES0",15876264,"5213","corridor_left","-1.5e+16","-20419785615270096","-15538670272264228"
0,"L-NL0_R-WS1_in_tr",16577918,"4730","corridor_right","1.5e+16","-13867556097410428","28150234260956672"
0,"27_L-WL0_R-NS0_tr",16577918,"3248","corridor_left","-150","-19027386345478044","-6380344591467676"
0,"09_L-ES0_R-EL1_tr",16577918,"3998","corridor_right","150","-8973671151746998","-9014854196635512"
1,"32_L-WS0_R-NL0",16577918,"4550","corridor_left","-150","-3686698278053527","-22245590460087144"
2,"23_L-NS0_R-WM0",16577918,"3725","corridor_right","150","-13247789892174956","-4389317513960762"
3,"43_L-EM1_R-ES0",16577918,"4854","corridor_left","-1.5e+16","-7180007382916855","-7622207408491931"
4,"10_L-ES0_R-EM0",16577918,"4071","corridor_left","-150","-5192755544880706","-25275287126777800"
5,"31_L-WM0_R-NS0",16577918,"4209","corridor_left","-150","-39729304495253144","4247245203207609"
6,"34_L-WS0_R-NM0",16577918,"4961","corridor_left","-150","-3663026373615082","-7809537072032022"
7,"39_L-EE0_R-EE1",16577918,"5140","corridor_right","1.5e+16","-10174499974396212","-60137708419403"
8,"07_L-EM0_R-ES0",16577918,"3909","corridor_right","150","-2787814324889315","-24962010060885632"
9,"15_L-NL0_R-WM0",16577918,"5199","corridor_right","150","-23533143258650952","-8750510360507501"
10,"58_L-WM0_R-NL1",16577918,"5113","corridor_right","1.5e+16","-11528026229167608","-15974716923151618"
11,"21_L-NS0_R-WL0",16577918,"4521","corridor_left","-150","-3235360487986347","-15062131224077248"
12,"49_L-NM0_R-WM1",16577918,"4701","corridor_right","150","-10122587402963134","1027220625748439"
13,"05_L-EM0_R-EL0",16577918,"1730","corridor_left","-1.5e+16","-22539193021272796","-14818753927878448"
14,"40_L-EM0_R-ES1",16577918,"4891","corridor_right","1.5e+16","-23227008990721400","-7506968640907843"
15,"35_L-WS1_R-NL0",16577918,"4270","corridor_left","-150","-28427698726155284","14428263887410232"
16,"47_L-NL1_R-WM0",16577918,"1784","corridor_right","150","-28071656619999720","47774611338618248"
17,"59_L-WM0_R-NM1",16577918,"3467","corridor_right","1.5e+16","-2602708241648935","-14565725067978916"
18,"51_L-NM1_R-WL0",16577918,"4203","corridor_left","-1.5e+16","-3877925912469619","-1075542115292626"
19,"57_L-WL1_R-NM0",16577918,"4016","corridor_left","-150","-3295994869658675","15563096581863752"
20,"62_L-WM1_R-NM0",16577918,"5392","corridor_left","-150","-27396844990921144","1787310993761107"
0,"L-NL0_R-WS1_in_tr",1695179,"null","null","null","null","null"
0,"27_L-WL0_R-NS0_tr",1695179,"3791","corridor_right","150","-25,66935016085381","-18,466444124919178"
0,"09_L-ES0_R-EL1_tr",1695179,"1696","corridor_right","150","-18,46736257744647","1,5132908505846814"
1,"61_L-WM1_R-NL0",1695179,"5131","corridor_left","-150","-27,33103152459186","-33,74449556452468"
2,"18_L-NL1_R-WS0",1695179,"4207","corridor_left","-150","-27,991496498000558","-5,067075845160204"
3,"23_L-NS0_R-WM0",1695179,"5330","corridor_left","-150,00000000000006","-27,50137264367013","-18,07251810179045"
4,"45_L-ES1_R-EM0",1695179,"4810","corridor_left","-150","-30,811189378323355","-29,887386914910365"
5,"16_L-NL0_R-WS0",1695179,"5374","corridor_right","150","-27,066729635912697","-3,67539120221317"
6,"52_L-NM1_R-WM0",1695179,"4778","corridor_left","-150,00000000000003","-17,13977259717801","-6,001120025681715"
7,"21_L-NS0_R-WL0",1695179,"5578","corridor_left","-150","-28,038741523052913","-13,369910425452005"
8,"09_L-ES0_R-EL1",1695179,"4346","corridor_right","150,00000000000003","-15,936111625709945","-10,747998873196991"
9,"35_L-WS1_R-NL0",1695179,"4613","corridor_left","-149,99999999999997","-27,753427233843937","-5,5818225586857935"
10,"42_L-EM1_R-EM0",1695179,"5313","corridor_left","-150","-25,406856803248097","-11,468928570846131"
11,"01_L-EL0_R-EM0",1695179,"4674","corridor_right","150","-22,995310174782915","-10,04730963454152"
12,"06_L-EM0_R-EM0",1695179,"null","null","null","null","null"
13,"29_L-WL1_R-NS0",1695179,"4880","corridor_left","-150","-19,18943633906481","0,6028427640747687"
14,"34_L-WS0_R-NM0",1695179,"4876","corridor_left","-150","-25,027186522460234","-17,252794228438134"
15,"58_L-WM0_R-NL1",1695179,"5014","corridor_right","150,00000000000003","-21,73206842467021","-11,508215465075452"
